Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 3e-06}
====================================================================================================
out_proj.weight tensor(0.2796, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.3506, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6493, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(11.0741, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(41.0590, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.7447, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(25.3894, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(57.3642, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.3392, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(7.1841, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6280, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(5.8977, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3178, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(22.7800, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5126, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(22.6869, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(157.4789, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(17.8296, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.3403, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(163.7389, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(562.1107, device='cuda:0')
step 50 | loss 10.5014 | norm 648.3056 | time 1042.9065ms
decoder_stack.0.attn.wk.weight tensor(53.8149, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.1580, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.1979, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(517.6149, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(71.6432, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.3377, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4812, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(138.6194, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.6106, device='cuda:0')
decoder_stack.2.attn.wk.weight tensor(76.0947, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.9230, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.5559, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(24.2968, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(29.3357, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0908, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(27.2971, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(61.9148, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.5733, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7917, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(0.9319, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(6.5249, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.6359, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.9214, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(27.8367, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.2961, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5265, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4659, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(18.9229, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8320, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.5548, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1960, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5247, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5391, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.1583, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(9.3516, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1357.0601, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(562.7744, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.2117, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.7434, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1580, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(302.2354, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(38.3636, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(259.9890, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.3526, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.2143, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(17.8101, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(18.4185, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.7335, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(58.0911, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(36.0928, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(11.1325, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(24.9040, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10310.7207, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(33.2637, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.9146, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.7840, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(875.0532, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(14.7008, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(28.3447, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4928, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.5639, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.9330, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.2591, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0845, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(24.7980, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(5.8236, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.6526, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(111.7359, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5319, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(875.3190, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.2109, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.7135, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.8570, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(5.6606, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1430.0424, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(35.7905, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.2142, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(37.7224, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(14.1106, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.3948, device='cuda:0')
step 60 | loss 10.4493 | norm 3.5829 | time 1080.2999ms
decoder_stack.0.attn.wo.weight tensor(148.7325, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6208, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8611, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.4107, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(703.0554, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(18.3230, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6628, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1628, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4353, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1153, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(88.8807, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(43.2717, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.2408, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.7254, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1911.5713, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.1741, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(11.7222, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(26.4082, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.0010, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2898, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(0.9070, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(22.8592, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(77.8465, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.9274, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(48.1534, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(206.8854, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2247, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.3891, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(50.3322, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(67.1334, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.5750, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(25.9902, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.0896, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.8212, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(39.7421, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(140.6047, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(169.6927, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.9009, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(881.0054, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(154.5414, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.4236, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(13.9539, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1466, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.7657, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(11.8332, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(30.6334, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.3155, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(28.4135, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(61.3055, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(14.2681, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.7218, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(15.1383, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4254, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(43.6547, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.5974, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1647, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4922, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.5831, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.7816, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(5.9308, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.7515, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.5627, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(38.2584, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(44.7917, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(113.2860, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(26.5018, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8215, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.7571, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(111.6608, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.3116, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.2297, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.0104, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(50.4127, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.0346, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.5203, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7545, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(93.4883, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.1626, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(40.3458, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.0370, device='cuda:0')
step 70 | loss 10.3445 | norm 10.9250 | time 1038.8174ms
decoder_stack.0.attn.wq.weight tensor(35.4400, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(256.2726, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(202.6874, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.1050, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(9.1152, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.1922, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.7969, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(29.1554, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.8241, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(172.1131, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.6907, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(2.7834, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(28.0177, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9730, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(25.2840, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(32.4936, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(15.5335, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.9552, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(22.2784, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(191.3035, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.9490, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.4459, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.0940, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(7.2969, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5211, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(16.3538, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.9869, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.1804, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7005, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1214, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.8391, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.8382, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(24.3881, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(7.3717, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.5551, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8932, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.6176, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(307.3145, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(30.2857, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.3987, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(42.9910, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0738, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2019, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(35.9318, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.9262, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(539.9554, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(24.7397, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.9689, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(42.5313, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.3737, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.8141, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(11.8584, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.9811, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.6010, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(96.3049, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.8095, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.1618, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.7401, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0049, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4083, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.1188, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(33.4386, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.0606, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.9218, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.9758, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.7519, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(38.5674, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.2402, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(87.5221, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.0302, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.8394, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(14.2674, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8335, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(72.5676, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(82.2214, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(64.4090, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.9117, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(60.1572, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(35.9975, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.5440, device='cuda:0')
step 80 | loss 10.2636 | norm 4.3624 | time 1077.0552ms
decoder_stack.0.attn.wk.weight tensor(2.9133, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2507, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.8692, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.3781, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.6716, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(32.8944, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(25.5770, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.4779, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.4962, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.8762, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.3226, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(36.2774, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.6829, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(98.4082, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(139.0662, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(262.6495, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(7.1200, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.0628, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.1886, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(18.4476, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1800, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(103.1081, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0806, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7757, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1900, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.6704, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.9000, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(45.3000, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(1.5466, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(110.0889, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(9.9324, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(796.3867, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0601, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0483, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.9231, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(0.9933, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1942, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.9426, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5460, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(21.9708, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(422.5322, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.6954, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.8994, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(7.0673, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.8735, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(206.6640, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.3681, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(30.4914, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(75.0444, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(12.8638, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1425.9044, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.4075, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.0090, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9422.6201, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(44.3262, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.6697, device='cuda:0')
