Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 3e-06}
====================================================================================================
out_proj.weight tensor(0.6374, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.1429, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(21.1260, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(25.3594, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.6472, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(92.7005, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(1.7711, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.2490, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.5292, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.2084, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.9719, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(329.7084, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(40.2121, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.7095, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.8830, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1299, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(36.5280, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.9183, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(28.2927, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(20.9945, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.7964, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(115.9770, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.7883, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(43.8717, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1240, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(39.0700, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.1933, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.5381, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(128.0250, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.2488, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.2455, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.1014, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(10.7131, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(1.6137, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.7377, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(19.0040, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.4992, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(40.9168, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.8950, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(11.5847, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(37.1308, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.2979, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(12.2970, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(17.8190, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.0713, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(36.2817, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(2.6902, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(51.2034, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(29.8600, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.9643, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.7345, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(20.5596, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.2818, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(12.7605, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.4350, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(30.9460, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(36.4673, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(868.0263, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(34.5983, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(11.1147, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.9342, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.3078, device='cuda:0')
step 200 | loss 8.5186 | norm 17.1275 | time 1116.6871ms
decoder_stack.0.attn.wq.weight tensor(7.9288, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(105.5862, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3563.4512, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.2768, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.0446, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(12.5223, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(16.2075, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(83.1618, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.7125, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.3436, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(11.9649, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(17.8610, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.3346, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.4281, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(30.3354, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.3402, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(26.2944, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(11.0002, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(31.4490, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(10.7271, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.3757, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(15.7611, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6885, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(14.3829, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3118, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(37.9460, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1523, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.1623, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.6536, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(1.8569, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.5020, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(11.4147, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(98.7280, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.8474, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.3007, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(417.9130, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.2619, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.0375, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(55.9008, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(42.4705, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(11.1893, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.3240, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(112.4996, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.7155, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.0611, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.4206, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.3392, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.4557, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(30.4557, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(39.4241, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3548, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.1968, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(37.8354, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(11.7811, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(72.6249, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5032, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.0739, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(34.4788, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(11.2991, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(11.2470, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.4698, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(144.4152, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3331, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.0349, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(29.0210, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0154, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8220, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.8665, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.6537, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(43.6781, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.3655, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.8095, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.0558, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.3612, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.2414, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(21.2976, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(94.8968, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(85.6757, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1142.7614, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6404, device='cuda:0')
step 210 | loss 8.2227 | norm 11.2415 | time 1112.6361ms
decoder_stack.0.attn.wq.weight tensor(5.6925, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.7821, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(11.4120, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(21.8378, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.6970, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(52.2069, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.7075, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(32.1590, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(88.9144, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.7948, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(54.5709, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6818, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.1145, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.4263, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(19.9380, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.7417, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(39.3356, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2449, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(146.8374, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.4050, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.4951, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(71.6455, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(13.3970, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.0217, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(79.4339, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(25.2565, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(1.5406, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.0510, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(23.0975, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(36.3390, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.2156, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6912, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(34.5429, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(30.8627, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8865, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.3616, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(190.4899, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.1239, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.1685, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.3369, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.6470, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(66.7770, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.6453, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.0225, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.9072, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(19.6443, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(30.0767, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(19.1708, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(2.8268, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(16.1958, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(7.8503, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.5535, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(35.0820, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6356, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(10.5175, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.5695, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(31.8039, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1090, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.0651, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.1065, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.4841, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(58.0611, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(49.0079, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.8831, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.5674, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(2.0216, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(35.5255, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.8339, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(216.9118, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.5671, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.1405, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1814.4705, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.4893, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.4116, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.5239, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.0174, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(1.9036, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.2398, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.8534, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.0796, device='cuda:0')
step 220 | loss 8.3326 | norm 13.8186 | time 1193.8746ms
decoder_stack.0.attn.wq.weight tensor(24.0572, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(113.6756, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(70.7406, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.9686, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.6097, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(12.0868, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(43.8400, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.0379, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.6451, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3134, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.6100, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2554, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(91.9597, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.4569, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(75.7832, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.1219, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5672, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.4342, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(34.4722, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(54.8146, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.2964, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(1.7940, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0862, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.5481, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(18.6759, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(25.1088, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.2248, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(22.7057, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.7872, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(13.3625, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.0390, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.8422, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.5080, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4879, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.0953, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(36.7076, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1098, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(51.9938, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.1447, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(12.5525, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(51.0524, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(22.0124, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.0814, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(93.7588, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(704.7545, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.0136, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.2312, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.8815, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.3602, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(21.4704, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.8646, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.2500, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.2559, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.2640, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2627, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(28.1665, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(29.4133, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(113.1188, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.5004, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(100.9033, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(2646.6782, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.9251, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(35.4715, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.1111, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(34.5704, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.4247, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(16.1897, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.2373, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.2217, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.7383, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(59.8084, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.3575, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.1213, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(27.5492, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(14.0514, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8402, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0407, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.5181, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.6308, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1723, device='cuda:0')
step 230 | loss 8.4451 | norm 7.1775 | time 1174.3367ms
decoder_stack.0.attn.wq.weight tensor(3.0150, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(45.7188, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.8330, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(72.7543, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(262.8173, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.2426, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(17.5316, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.0705, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.2318, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(18.2756, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1363.1444, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(29.1009, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(7.2288, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(100.5764, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8924, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.4496, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.4093, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(18.3683, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(28.9045, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.4957, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(30.4400, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.8627, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6586, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9714, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.2319, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0771, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.2746, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(12.8105, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(11.3354, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(179.9166, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9279, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.6788, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.5410, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(33.8953, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(1.8026, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(171.1748, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(2.2844, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.5858, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1971, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(53.2856, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.5561, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(24.7968, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.8224, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.3511, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(18.9263, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.7985, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(62.2681, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.5274, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(672.0524, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.6187, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(38.4140, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.8159, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.3095, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(24.7054, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.8354, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(403.2013, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.6996, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(14.9118, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.8883, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(14.8391, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.3395, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(22.4756, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(22.0473, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(50.2314, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.3976, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.5594, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.4798, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(22.7373, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.0565, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(50.0143, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.0170, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7780, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.8931, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.8128, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.2739, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(86.0021, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(136.5234, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(96.3482, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.7342, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(17.0801, device='cuda:0')
step 240 | loss 8.1119 | norm 22.6399 | time 1169.9681ms
decoder_stack.0.attn.wq.weight tensor(8.0329, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.7178, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.5186, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.1392, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.4216, device='cuda:0')
